URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
bctech2114,https://insights.blackcoffer.com/power-bi-data-driven-map-dashboard/,8.0,0,0.9999998750000157,0.028469750788363876,43.7,0.2997711670480549,17.599908466819226,43.7,91.0,284.0,1.6636155606407323,2.0,5.048054919908467
bctech2115,https://insights.blackcoffer.com/google-local-service-ads-lsa-leads-dashboard/,36.0,9,0.599999986666667,0.06122448971261974,23.96078431372549,0.27577741407528644,9.69462469112031,23.96078431372549,246.0,719.0,1.5728314238952537,4.0,4.838788870703764
bctech2116,https://insights.blackcoffer.com/aws-lex-voice-and-chatbot/,16.0,4,0.5999999700000015,0.03738317750021836,27.28125,0.2268041237113402,11.003221649484537,27.28125,126.0,509.0,1.4696449026345935,21.0,4.404352806414662
bctech2117,https://insights.blackcoffer.com/metabridges-api-decentraland-integration/,4.0,2,0.33333327777778704,0.014742014705793576,31.41176470588235,0.2958801498127341,12.683057942278035,31.41176470588235,116.0,354.0,1.6254681647940075,0.0,4.790262172284645
bctech2118,https://insights.blackcoffer.com/microsoft-azure-chatbot-with-luis-language-understanding/,11.0,2,0.6923076390532585,0.040880503016099044,50.666666666666664,0.34868421052631576,20.406140350877195,50.666666666666664,123.0,325.0,1.6951754385964912,1.0,5.203947368421052
bctech2119,https://insights.blackcoffer.com/impact-of-news-media-and-press-on-innovation-startups-and-investments/,9.0,7,0.12499999218750048,0.04359673012643943,23.583333333333332,0.2773851590106007,9.544287396937573,23.583333333333332,103.0,332.0,1.6519434628975265,8.0,4.840989399293286
bctech2120,https://insights.blackcoffer.com/aws-quicksight-reporting-dashboard/,12.0,9,0.14285713605442207,0.04030710165008234,46.0,0.2659846547314578,18.506393861892583,46.0,137.0,492.0,1.551150895140665,5.0,4.70460358056266
bctech2121,https://insights.blackcoffer.com/google-data-studio-dashboard-for-marketing-ads-and-traction-data/,12.0,5,0.4117646816609011,0.0329457363702602,44.44444444444444,0.2925,17.894777777777776,44.44444444444444,141.0,483.0,1.565,8.0,4.82
bctech2122,https://insights.blackcoffer.com/gangala-in-e-commerce-big-data-etl-elt-solution-and-data-warehouse/,8.0,2,0.599999940000006,0.026178010402675367,37.4375,0.2938230383973289,15.092529215358931,37.4375,126.0,366.0,1.6093489148580968,9.0,4.757929883138564
bctech2123,https://insights.blackcoffer.com/big-data-solution-to-an-online-multivendor-marketplace-ecommerce-business/,27.0,4,0.7419354599375658,0.05927342244880799,56.86666666666667,0.2696365767878077,22.854521297381794,56.86666666666667,154.0,529.0,1.5838218053927315,10.0,4.7479484173505275
bctech2124,https://insights.blackcoffer.com/creating-a-custom-report-and-dashboard-using-the-data-got-from-atera-api/,3.0,5,-0.24999996875000394,0.030534351028494843,36.63636363636363,0.2803970223325062,14.766704263478458,36.63636363636363,75.0,257.0,1.620347394540943,7.0,5.024813895781637
bctech2125,https://insights.blackcoffer.com/azure-data-lake-and-power-bi-dashboard/,10.0,4,0.42857139795918586,0.03589743580539119,43.76923076923077,0.3655536028119508,17.653913748817086,43.76923076923077,149.0,379.0,1.7680140597539542,0.0,5.391915641476274
bctech2126,https://insights.blackcoffer.com/google-data-studio-pipeline-with-gcp-mysql/,5.0,11,-0.37499997656250145,0.02247191008079788,38.96296296296296,0.25665399239543724,15.68784678214336,38.96296296296296,198.0,647.0,1.5836501901140685,8.0,4.726235741444867
bctech2127,https://insights.blackcoffer.com/quickbooks-dashboard-to-find-patterns-in-finance-sales-and-forecasts/,25.0,20,0.11111110864197538,0.03631961256148538,35.01960784313726,0.28275475923852184,14.120945040950312,35.01960784313726,340.0,1088.0,1.5716685330347144,12.0,4.751959686450168
bctech2128,https://insights.blackcoffer.com/marketing-sales-and-financial-data-business-dashboard-wink-report/,5.0,4,0.11111109876543349,0.01185770749425862,42.24,0.3077651515151515,17.01910606060606,42.24,232.0,713.0,1.6808712121212122,5.0,5.1231060606060606
bctech2129,https://insights.blackcoffer.com/react-native-apps-in-the-development-portfolio/,0.0,1,-0.9999990000010001,0.004739336470429685,133.5,0.3857677902621723,53.55430711610487,133.5,81.0,178.0,2.0224719101123596,1.0,6.662921348314606
bctech2130,https://insights.blackcoffer.com/a-leading-firm-website-seo-optimization/,4.0,5,-0.11111109876543349,0.03543307072664145,36.77777777777778,0.38368580060422963,14.864585431352802,36.77777777777778,100.0,239.0,1.8157099697885197,1.0,5.486404833836858
bctech2131,https://insights.blackcoffer.com/a-leading-hospitality-firm-in-the-usa-website-seo-optimization/,9.0,0,0.9999998888889013,0.03474903461486859,52.142857142857146,0.36712328767123287,21.003992172211355,52.142857142857146,98.0,229.0,1.7068493150684931,0.0,5.232876712328767
bctech2132,https://insights.blackcoffer.com/a-leading-firm-in-the-usa-website-seo-optimization/,6.0,5,0.09090908264462885,0.03985507231936568,59.166666666666664,0.352112676056338,23.8075117370892,59.166666666666664,91.0,247.0,1.723943661971831,1.0,5.214084507042253
bctech2133,https://insights.blackcoffer.com/a-leading-musical-instrumental-website-seo-optimization/,3.0,3,0.0,0.025531914784970574,36.5,0.4178082191780822,14.767123287671234,36.5,93.0,211.0,1.8424657534246576,0.0,5.565068493150685
bctech2134,https://insights.blackcoffer.com/a-leading-firm-in-the-usa-seo-and-website-optimization/,5.0,2,0.4285713673469475,0.02966101682347027,43.285714285714285,0.41254125412541254,17.47930221593588,43.285714285714285,94.0,216.0,1.8481848184818481,0.0,5.62046204620462
bctech2135,https://insights.blackcoffer.com/immigration-datawarehouse-ai-based-recommendations/,18.0,18,0.0,0.06315789462603878,31.06451612903226,0.2824506749740395,12.53878672160252,31.06451612903226,203.0,541.0,1.5638629283489096,24.0,4.645898234683282
bctech2136,https://insights.blackcoffer.com/lipsync-automation-for-celebrities-and-influencers/,3.0,6,-0.33333329629630043,0.035999999856,34.54545454545455,0.3263157894736842,13.948708133971293,34.54545454545455,91.0,247.0,1.7,5.0,5.4447368421052635
bctech2137,https://insights.blackcoffer.com/key-audit-matters-predictive-modeling/,10.0,12,-0.09090908677685969,0.04621848729786032,31.36,0.3022959183673469,12.664918367346939,31.36,177.0,464.0,1.6071428571428572,3.0,4.917091836734694
bctech2138,https://insights.blackcoffer.com/splitting-of-songs-into-its-vocals-and-instrumental/,12.0,8,0.1999999900000005,0.06578947346779779,32.857142857142854,0.28043478260869564,13.25503105590062,32.857142857142854,91.0,287.0,1.6195652173913044,1.0,4.913043478260869
bctech2139,https://insights.blackcoffer.com/ai-and-ml-technologies-to-evaluate-learning-assessments/,16.0,4,0.5999999700000015,0.04842615000381077,26.26923076923077,0.3206442166910688,10.635949994368737,26.26923076923077,158.0,379.0,1.642752562225476,12.0,4.937042459736457
bctech2140,https://insights.blackcoffer.com/datawarehouse-and-recommendations-engine-for-airbnb/,13.0,7,0.29999998500000075,0.04705882341868512,36.473684210526315,0.2828282828282828,14.70260499734184,36.473684210526315,143.0,412.0,1.6363636363636365,10.0,4.796536796536796
bctech2141,https://insights.blackcoffer.com/real-estate-data-warehouse/,6.0,5,0.09090908264462885,0.03055555547067901,35.9375,0.29391304347826086,14.492565217391306,35.9375,127.0,361.0,1.6556521739130434,1.0,5.090434782608695
bctech2142,https://insights.blackcoffer.com/traction-dashboards-of-marketing-campaigns-and-posts/,9.0,5,0.2857142653061239,0.036458333238389755,39.53333333333333,0.2917369308600337,15.930028105677346,39.53333333333333,116.0,362.0,1.6037099494097808,8.0,5.065767284991568
bctech2143,https://insights.blackcoffer.com/google-local-service-ads-lsa-data-warehouse/,4.0,2,0.33333327777778704,0.019543973877706927,35.15384615384615,0.31072210065645517,14.185827301801044,35.15384615384615,111.0,305.0,1.649890590809628,0.0,5.076586433260394
bctech2144,https://insights.blackcoffer.com/google-local-service-ads-missed-calls-and-messages-automation-tool/,8.0,3,0.4545454132231443,0.03606557365224402,42.36363636363637,0.2832618025751073,17.05875926648459,42.36363636363637,100.0,303.0,1.5729613733905579,1.0,4.881974248927039
bctech2145,https://insights.blackcoffer.com/marketing-ads-leads-call-status-data-tool-to-bigquery/,6.0,0,0.9999998333333611,0.021897810139059087,32.53846153846154,0.29314420803782504,13.132642298599746,32.53846153846154,92.0,284.0,1.624113475177305,0.0,5.044917257683215
bctech2146,https://insights.blackcoffer.com/marketing-analytics-to-automate-leads-call-status-and-reporting/,5.0,0,0.99999980000004,0.01718213052514732,39.90909090909091,0.30068337129840544,16.083909712155727,39.90909090909091,101.0,300.0,1.6492027334851935,0.0,5.134396355353076
bctech2147,https://insights.blackcoffer.com/callrail-analytics-leads-report-alert/,5.0,4,0.11111109876543349,0.0299999999,28.5,0.29385964912280704,11.517543859649123,28.5,94.0,285.0,1.5964912280701755,0.0,4.885964912280702
bctech2148,https://insights.blackcoffer.com/marketing-automation-tool-to-notify-lead-details-to-clients-over-email-and-phone/,5.0,0,0.99999980000004,0.016339869227647488,43.09090909090909,0.26371308016877637,17.34184886843115,43.09090909090909,93.0,300.0,1.5464135021097047,0.0,4.770042194092827
bctech2149,https://insights.blackcoffer.com/data-etl-local-service-ads-leads-to-bigquery/,8.0,3,0.4545454132231443,0.03525641014340894,38.833333333333336,0.2875536480686695,15.648354792560802,38.833333333333336,106.0,306.0,1.6201716738197425,0.0,4.946351931330472
bctech2150,https://insights.blackcoffer.com/marbles-stimulation-using-python/,10.0,3,0.5384614970414233,0.029478457983042047,30.954545454545453,0.2775330396475771,12.492831397677213,30.954545454545453,126.0,423.0,1.5844346549192365,2.0,4.776798825256975
bctech2151,https://insights.blackcoffer.com/stocktwits-data-structurization/,18.0,21,-0.0769230749506904,0.049180327806834394,22.884615384615383,0.2823529411764706,9.266787330316742,22.884615384615383,215.0,733.0,1.6168067226890757,6.0,4.964705882352941
bctech2152,https://insights.blackcoffer.com/sentimental-analysis-on-shareholder-letter-of-companies/,12.0,16,-0.14285713775510223,0.04666666658888889,31.74074074074074,0.34072345390898484,12.83258567785989,31.74074074074074,236.0,545.0,1.7969661610268377,5.0,5.063010501750291
bctech2153,https://insights.blackcoffer.com/population-and-community-survey-of-america/,13.0,18,-0.1612903173777317,0.038461538413819434,32.432432432432435,0.3016666666666667,13.093639639639642,32.432432432432435,282.0,770.0,1.6816666666666666,3.0,4.9725
bctech2154,https://insights.blackcoffer.com/google-lsa-api-data-automation-and-dashboarding/,20.0,21,-0.024390243307555043,0.0364768682949494,25.602941176470587,0.28374497415278577,10.354674460249349,25.602941176470587,368.0,1047.0,1.6473291211947156,7.0,4.885697874784607
bctech2155,https://insights.blackcoffer.com/healthcare-data-analysis/,11.0,14,-0.11999999520000018,0.0681198908225616,31.2,0.2387820512820513,12.57551282051282,31.2,94.0,367.0,1.5368589743589745,14.0,4.6923076923076925
bctech2156,https://insights.blackcoffer.com/budget-sales-kpi-dashboard-using-power-bi/,1.0,0,0.9999990000010001,0.0036630036495860674,117.0,0.29914529914529914,46.91965811965812,117.0,79.0,250.0,1.7094017094017093,0.0,5.131054131054131
bctech2157,https://insights.blackcoffer.com/amazon-buy-bot-an-automation-ai-tool-to-auto-checkouts/,3.0,1,0.49999987500003124,0.017167381900569177,38.55555555555556,0.29971181556195964,15.542106948447008,38.55555555555556,77.0,228.0,1.6512968299711817,1.0,4.956772334293948
